properties{
  x = 0,
  y = 0,
  width = 640,
  height = 512,
  min_layer = 0,
  max_layer = 2,
  tileset = "movies/beach",
}

tile{
  layer = 0,
  x = 0,
  y = 288,
  width = 640,
  height = 8,
  pattern = "22",
}

tile{
  layer = 0,
  x = 0,
  y = 0,
  width = 640,
  height = 288,
  pattern = "21",
}

tile{
  layer = 0,
  x = 320,
  y = 40,
  width = 320,
  height = 64,
  pattern = "19",
}

tile{
  layer = 0,
  x = 320,
  y = 0,
  width = 320,
  height = 40,
  pattern = "20",
}

tile{
  layer = 0,
  x = 0,
  y = 48,
  width = 320,
  height = 64,
  pattern = "19",
}

tile{
  layer = 0,
  x = 0,
  y = 0,
  width = 320,
  height = 48,
  pattern = "20",
}

tile{
  layer = 0,
  x = 0,
  y = 224,
  width = 640,
  height = 232,
  pattern = "24",
}

tile{
  layer = 0,
  x = 352,
  y = 104,
  width = 256,
  height = 120,
  pattern = "9",
}

tile{
  layer = 0,
  x = 0,
  y = 352,
  width = 640,
  height = 40,
  pattern = "13",
}

tile{
  layer = 0,
  x = 0,
  y = 376,
  width = 640,
  height = 24,
  pattern = "16",
}

tile{
  layer = 0,
  x = 0,
  y = 400,
  width = 640,
  height = 40,
  pattern = "1",
}

tile{
  layer = 0,
  x = 0,
  y = 432,
  width = 640,
  height = 8,
  pattern = "8",
}

tile{
  layer = 0,
  x = 0,
  y = 440,
  width = 640,
  height = 16,
  pattern = "17",
}

tile{
  layer = 0,
  x = 0,
  y = 456,
  width = 640,
  height = 56,
  pattern = "5",
}

tile{
  layer = 0,
  x = 0,
  y = 328,
  width = 640,
  height = 24,
  pattern = "2",
}

tile{
  layer = 0,
  x = 472,
  y = 448,
  width = 56,
  height = 64,
  pattern = "18",
}

tile{
  layer = 0,
  x = 600,
  y = 464,
  width = 24,
  height = 16,
  pattern = "3",
}

tile{
  layer = 0,
  x = 384,
  y = 424,
  width = 16,
  height = 16,
  pattern = "10",
}

tile{
  layer = 0,
  x = 528,
  y = 488,
  width = 24,
  height = 16,
  pattern = "3",
}

tile{
  layer = 0,
  x = 408,
  y = 368,
  width = 56,
  height = 40,
  pattern = "15",
}

tile{
  layer = 0,
  x = 560,
  y = 424,
  width = 16,
  height = 16,
  pattern = "11",
}

tile{
  layer = 0,
  x = 560,
  y = 360,
  width = 56,
  height = 40,
  pattern = "15",
}

tile{
  layer = 0,
  x = 528,
  y = 400,
  width = 16,
  height = 8,
  pattern = "7",
}

tile{
  layer = 0,
  x = 376,
  y = 400,
  width = 16,
  height = 8,
  pattern = "7",
}

tile{
  layer = 0,
  x = 592,
  y = 416,
  width = 16,
  height = 16,
  pattern = "6",
}

tile{
  layer = 0,
  x = 392,
  y = 464,
  width = 16,
  height = 8,
  pattern = "4",
}

tile{
  layer = 0,
  x = 440,
  y = 488,
  width = 16,
  height = 8,
  pattern = "4",
}

tile{
  layer = 0,
  x = 448,
  y = 456,
  width = 8,
  height = 8,
  pattern = "12",
}

tile{
  layer = 0,
  x = 544,
  y = 464,
  width = 16,
  height = 8,
  pattern = "4",
}

tile{
  layer = 0,
  x = 576,
  y = 480,
  width = 8,
  height = 8,
  pattern = "12",
}

tile{
  layer = 0,
  x = 632,
  y = 488,
  width = 16,
  height = 8,
  pattern = "4",
}

tile{
  layer = 0,
  x = 240,
  y = 360,
  width = 56,
  height = 40,
  pattern = "15",
}

tile{
  layer = 0,
  x = 192,
  y = 368,
  width = 56,
  height = 40,
  pattern = "15",
}

tile{
  layer = 0,
  x = 112,
  y = 360,
  width = 56,
  height = 40,
  pattern = "15",
}

tile{
  layer = 0,
  x = -24,
  y = 368,
  width = 56,
  height = 40,
  pattern = "15",
}

tile{
  layer = 0,
  x = 288,
  y = 424,
  width = 16,
  height = 16,
  pattern = "11",
}

tile{
  layer = 0,
  x = 320,
  y = 392,
  width = 16,
  height = 16,
  pattern = "6",
}

tile{
  layer = 0,
  x = 56,
  y = 392,
  width = 16,
  height = 16,
  pattern = "6",
}

tile{
  layer = 0,
  x = 80,
  y = 424,
  width = 16,
  height = 16,
  pattern = "11",
}

tile{
  layer = 0,
  x = 168,
  y = 400,
  width = 32,
  height = 8,
  pattern = "7",
}

tile{
  layer = 0,
  x = 72,
  y = 400,
  width = 16,
  height = 8,
  pattern = "7",
}

tile{
  layer = 0,
  x = 152,
  y = 424,
  width = 16,
  height = 8,
  pattern = "7",
}

