properties{
  x = 0,
  y = 0,
  width = 320,
  height = 240,
  min_layer = 0,
  max_layer = 2,
  world = "inside_world",
  tileset = "dungeon/light_brown",
  music = "same",
}

tile{
  layer = 0,
  x = 72,
  y = 48,
  width = 176,
  height = 144,
  pattern = "floor.2-1",
}

tile{
  layer = 0,
  x = 64,
  y = 16,
  width = 192,
  height = 24,
  pattern = "wall.1-1",
}

tile{
  layer = 0,
  x = 40,
  y = 32,
  width = 24,
  height = 192,
  pattern = "wall.3-1",
}

tile{
  layer = 0,
  x = 40,
  y = 16,
  width = 24,
  height = 24,
  pattern = "wall.corner.1-1",
}

tile{
  layer = 0,
  x = 256,
  y = 40,
  width = 24,
  height = 192,
  pattern = "wall.4-1",
}

tile{
  layer = 0,
  x = 256,
  y = 16,
  width = 24,
  height = 24,
  pattern = "wall.corner.2-1",
}

tile{
  layer = 0,
  x = 40,
  y = 200,
  width = 24,
  height = 24,
  pattern = "wall.corner.3-1",
}

tile{
  layer = 0,
  x = 256,
  y = 200,
  width = 24,
  height = 24,
  pattern = "wall.corner.4-1",
}

tile{
  layer = 0,
  x = 64,
  y = 200,
  width = 192,
  height = 24,
  pattern = "wall.2-1",
}

tile{
  layer = 0,
  x = 64,
  y = 40,
  width = 8,
  height = 8,
  pattern = "wall_border.corner.1-1",
}

tile{
  layer = 0,
  x = 248,
  y = 40,
  width = 8,
  height = 8,
  pattern = "wall_border.corner.2-1",
}

tile{
  layer = 0,
  x = 72,
  y = 40,
  width = 176,
  height = 8,
  pattern = "wall_border.1-1",
}

tile{
  layer = 0,
  x = 64,
  y = 48,
  width = 8,
  height = 144,
  pattern = "wall_border.3-1",
}

tile{
  layer = 0,
  x = 248,
  y = 48,
  width = 8,
  height = 144,
  pattern = "wall_border.4-1",
}

tile{
  layer = 0,
  x = 72,
  y = 192,
  width = 176,
  height = 8,
  pattern = "wall_border.2-1",
}

tile{
  layer = 0,
  x = 248,
  y = 192,
  width = 8,
  height = 8,
  pattern = "wall_border.corner.4-1",
}

tile{
  layer = 0,
  x = 64,
  y = 192,
  width = 8,
  height = 8,
  pattern = "wall_border.corner.3-1",
}

tile{
  layer = 0,
  x = 152,
  y = 200,
  width = 16,
  height = 16,
  pattern = "door.2",
}

tile{
  layer = 0,
  x = 168,
  y = 200,
  width = 8,
  height = 16,
  pattern = "door.2.support.2-1",
}

tile{
  layer = 0,
  x = 144,
  y = 200,
  width = 8,
  height = 16,
  pattern = "door.2.support.1-1",
}

tile{
  layer = 0,
  x = 152,
  y = 216,
  width = 16,
  height = 32,
  pattern = "floor_low.1-1",
}

tile{
  layer = 0,
  x = 144,
  y = 216,
  width = 8,
  height = 32,
  pattern = "barrier.2-1",
}

tile{
  layer = 0,
  x = 168,
  y = 216,
  width = 8,
  height = 32,
  pattern = "barrier.2-1",
}

tile{
  layer = 0,
  x = 40,
  y = 136,
  width = 32,
  height = 16,
  pattern = "wall_pillar.3-4",
}

tile{
  layer = 0,
  x = 40,
  y = 88,
  width = 32,
  height = 16,
  pattern = "wall_pillar.3-4",
}

tile{
  layer = 0,
  x = 248,
  y = 136,
  width = 32,
  height = 16,
  pattern = "wall_pillar.4-4",
}

tile{
  layer = 0,
  x = 248,
  y = 88,
  width = 32,
  height = 16,
  pattern = "wall_pillar.4-4",
}

tile{
  layer = 0,
  x = 120,
  y = 16,
  width = 16,
  height = 32,
  pattern = "wall_pillar.1-6",
}

tile{
  layer = 0,
  x = 184,
  y = 16,
  width = 16,
  height = 32,
  pattern = "wall_pillar.1-6",
}

tile{
  layer = 0,
  x = 192,
  y = 136,
  width = 24,
  height = 32,
  pattern = "171",
  tileset = "addition/dungeon",
}

tile{
  layer = 0,
  x = 120,
  y = 104,
  width = 80,
  height = 32,
  pattern = "177",
  tileset = "addition/dungeon",
}

tile{
  layer = 0,
  x = 112,
  y = 88,
  width = 96,
  height = 16,
  pattern = "177",
  tileset = "addition/dungeon",
}

tile{
  layer = 0,
  x = 128,
  y = 136,
  width = 8,
  height = 8,
  pattern = "185",
  tileset = "addition/dungeon",
}

tile{
  layer = 0,
  x = 184,
  y = 136,
  width = 8,
  height = 8,
  pattern = "186",
  tileset = "addition/dungeon",
}

tile{
  layer = 0,
  x = 136,
  y = 128,
  width = 48,
  height = 16,
  pattern = "177",
  tileset = "addition/dungeon",
}

tile{
  layer = 0,
  x = 128,
  y = 144,
  width = 16,
  height = 24,
  pattern = "184",
  tileset = "addition/dungeon",
}

tile{
  layer = 0,
  x = 144,
  y = 144,
  width = 8,
  height = 24,
  pattern = "182",
  tileset = "addition/dungeon",
}

tile{
  layer = 0,
  x = 104,
  y = 136,
  width = 24,
  height = 32,
  pattern = "166",
  tileset = "addition/dungeon",
}

tile{
  layer = 0,
  x = 144,
  y = 88,
  width = 32,
  height = 40,
  pattern = "bed.default",
}

tile{
  layer = 0,
  x = 104,
  y = 72,
  width = 24,
  height = 24,
  pattern = "173",
  tileset = "addition/dungeon",
}

tile{
  layer = 0,
  x = 152,
  y = 144,
  width = 16,
  height = 24,
  pattern = "164",
  tileset = "addition/dungeon",
}

tile{
  layer = 0,
  x = 168,
  y = 144,
  width = 8,
  height = 24,
  pattern = "183",
  tileset = "addition/dungeon",
}

tile{
  layer = 0,
  x = 176,
  y = 144,
  width = 16,
  height = 24,
  pattern = "184",
  tileset = "addition/dungeon",
}

tile{
  layer = 0,
  x = 104,
  y = 96,
  width = 16,
  height = 40,
  pattern = "172",
  tileset = "addition/dungeon",
}

tile{
  layer = 0,
  x = 200,
  y = 96,
  width = 16,
  height = 40,
  pattern = "180",
  tileset = "addition/dungeon",
}

tile{
  layer = 0,
  x = 192,
  y = 72,
  width = 24,
  height = 24,
  pattern = "178",
  tileset = "addition/dungeon",
}

tile{
  layer = 0,
  x = 128,
  y = 72,
  width = 64,
  height = 8,
  pattern = "174",
  tileset = "addition/dungeon",
}

tile{
  layer = 0,
  x = 128,
  y = 80,
  width = 64,
  height = 8,
  pattern = "176",
  tileset = "addition/dungeon",
}

wall{
  layer = 0,
  x = 72,
  y = 160,
  width = 32,
  height = 32,
  stops_hero = true,
  stops_npcs = true,
  stops_enemies = true,
