properties{
  x = 960,
  y = 0,
  width = 960,
  height = 816,
  min_layer = -2,
  max_layer = 3,
  world = "outside_world",
  tileset = "out/outside_main",
  music = "same",
}

tile{
  layer = 0,
  x = -8,
  y = 80,
  width = 976,
  height = 16,
  pattern = "232",
  tileset = "addition/out",
}

tile{
  layer = 0,
  x = 0,
  y = 96,
  width = 968,
  height = 216,
  pattern = "233",
  tileset = "addition/out",
}

tile{
  layer = 0,
  x = 0,
  y = 48,
  width = 976,
  height = 32,
  pattern = "234",
  tileset = "addition/out",
}

tile{
  layer = 0,
  x = 400,
  y = 48,
  width = 64,
  height = 32,
  pattern = "239",
  tileset = "addition/out",
}

tile{
  layer = 0,
  x = 352,
  y = 48,
  width = 64,
  height = 32,
  pattern = "239",
  tileset = "addition/out",
}

tile{
  layer = 0,
  x = 464,
  y = 64,
  width = 32,
  height = 16,
  pattern = "236",
  tileset = "addition/out",
}

tile{
  layer = 0,
  x = 0,
  y = 48,
  width = 64,
  height = 32,
  pattern = "239",
  tileset = "addition/out",
}

tile{
  layer = 0,
  x = 88,
  y = 64,
  width = 32,
  height = 16,
  pattern = "236",
  tileset = "addition/out",
}

tile{
  layer = 0,
  x = 64,
  y = 48,
  width = 16,
  height = 16,
  pattern = "237",
  tileset = "addition/out",
}

tile{
  layer = 0,
  x = 120,
  y = 48,
  width = 32,
  height = 16,
  pattern = "238",
  tileset = "addition/out",
}

tile{
  layer = 0,
  x = 200,
  y = 48,
  width = 64,
  height = 32,
  pattern = "239",
  tileset = "addition/out",
}

tile{
  layer = 0,
  x = 160,
  y = 56,
  width = 16,
  height = 16,
  pattern = "237",
  tileset = "addition/out",
}

tile{
  layer = 0,
  x = 304,
  y = 48,
  width = 32,
  height = 16,
  pattern = "238",
  tileset = "addition/out",
}

tile{
  layer = 0,
  x = 656,
  y = 64,
  width = 32,
  height = 16,
  pattern = "236",
  tileset = "addition/out",
}

tile{
  layer = 0,
  x = 600,
  y = 48,
  width = 64,
  height = 32,
  pattern = "239",
  tileset = "addition/out",
}

tile{
  layer = 0,
  x = 608,
  y = 64,
  width = 32,
  height = 16,
  pattern = "236",
  tileset = "addition/out",
}

tile{
  layer = 0,
  x = 448,
  y = 48,
  width = 32,
  height = 16,
  pattern = "238",
  tileset = "addition/out",
}

tile{
  layer = 0,
  x = 512,
  y = 56,
  width = 16,
  height = 16,
  pattern = "237",
  tileset = "addition/out",
}

tile{
  layer = 0,
  x = 792,
  y = 48,
  width = 64,
  height = 32,
  pattern = "239",
  tileset = "addition/out",
}

tile{
  layer = 0,
  x = 680,
  y = 48,
  width = 16,
  height = 16,
  pattern = "237",
  tileset = "addition/out",
}

tile{
  layer = 0,
  x = 752,
  y = 56,
  width = 32,
  height = 16,
  pattern = "238",
  tileset = "addition/out",
}

tile{
  layer = 0,
  x = 880,
  y = 64,
  width = 32,
  height = 16,
  pattern = "236",
  tileset = "addition/out",
}

tile{
  layer = 0,
  x = 928,
  y = 48,
  width = 32,
  height = 16,
  pattern = "238",
  tileset = "addition/out",
}

tile{
  layer = 0,
  x = 688,
  y = 48,
  width = 64,
  height = 32,
  pattern = "239",
  tileset = "addition/out",
}

tile{
  layer = 0,
  x = 280,
  y = 48,
  width = 16,
  height = 16,
  pattern = "237",
  tileset = "addition/out",
}

tile{
  layer = 0,
  x = 0,
  y = 0,
  width = 960,
  height = 48,
  pattern = "235",
  tileset = "addition/out",
}

teletransporter{
  name = "to_b2",
  layer = 0,
  x = 0,
  y = 816,
  width = 960,
  height = 16,
  transition = "scrolling",
  destination_map = "out/b2_graveyard",
  destination = "_side",
}

teletransporter{
  name = "to_a1",
  layer = 0,
  x = -16,
  y = 0,
  width = 16,
  height = 816,
  transition = "scrolling",
  destination_map = "out/a1_west_mt_tamaranch",
  destination = "_side",
}

teletransporter{
  name = "to_c1",
  layer = 0,
  x = 960,
  y = 0,
  width = 16,
  height = 816,
  transition = "scrolling",
  destination_map = "out/c1_mambos_cave",
  destination = "_side",
}

tile{
  layer = 1,
  x = 920,
  y = 144,
  width = 56,
  height = 8,
  pattern = "1682",
}

tile{
  layer = 1,
  x = 928,
  y = 128,
  width = 32,
  height = 8,
  pattern = "12469",
}

tile{
  layer = 1,
  x = 56,
  y = 104,
  width = 16,
  height = 16,
  pattern = "1713",
}

tile{
  layer = 1,
  x = 328,
  y = 104,
  width = 16,
  height = 16,
  pattern = "1715",
}

tile{
  layer = 1,
  x = 920,
  y = 88,
  width = 16,
  height = 16,
  pattern = "1715",
}

tile{
  layer = 1,
  x = 760,
  y = 88,
  width = 16,
  height = 16,
  pattern = "1713",
}

tile{
  layer = 1,
  x = 400,
  y = 152,
  width = 352,
  height = 8,
  pattern = "12469",
}

tile{
  layer = 1,
  x = 520,
  y = 104,
  width = 16,
  height = 16,
  pattern = "1713",
}

tile{
  layer = 1,
  x = 504,
  y = 120,
  width = 16,
  height = 16,
  pattern = "1713",
}

tile{
  layer = 1,
  x = 488,
  y = 136,
  width = 16,
  height = 16,
  pattern = "1713",
}

tile{
  layer = 1,
  x = 472,
  y = 152,
  width = 16,
  height = 16,
  pattern = "1713",
}

tile{
  layer = 1,
  x = 680,
  y = 152,
  width = 16,
  height = 16,
  pattern = "1715",
}

tile{
  layer = 1,
  x = 680,
  y = 152,
  width = 16,
  height = 16,
  pattern = "1715",
}

tile{
  layer = 1,
  x = 664,
  y = 136,
  width = 16,
  height = 16,
  pattern = "1715",
}

tile{
  layer = 1,
  x = 648,
  y = 120,
