properties{
  x = 1920,
  y = 816,
  width = 960,
  height = 768,
  min_layer = 0,
  max_layer = 3,
  world = "outside_world",
  tileset = "out/outside_main",
  music = "same",
}

tile{
  layer = 0,
  x = 48,
  y = 624,
  width = 672,
  height = 40,
  pattern = "112",
}

tile{
  layer = 0,
  x = 72,
  y = 600,
  width = 808,
  height = 24,
  pattern = "112",
}

tile{
  layer = 0,
  x = 112,
  y = 552,
  width = 128,
  height = 8,
  pattern = "959",
}

tile{
  layer = 0,
  x = 48,
  y = 0,
  width = 96,
  height = 80,
  pattern = "112",
}

tile{
  layer = 0,
  x = 16,
  y = 64,
  width = 48,
  height = 584,
  pattern = "112",
}

tile{
  layer = 0,
  x = 64,
  y = 80,
  width = 16,
  height = 16,
  pattern = "988",
}

tile{
  layer = 0,
  x = 680,
  y = 0,
  width = 280,
  height = 768,
  pattern = "112",
}

tile{
  layer = 0,
  x = 120,
  y = 672,
  width = 576,
  height = 8,
  pattern = "1340",
}

tile{
  layer = 0,
  x = 32,
  y = 640,
  width = 16,
  height = 16,
  pattern = "926",
}

tile{
  layer = 0,
  x = 104,
  y = 648,
  width = 16,
  height = 16,
  pattern = "926",
}

tile{
  layer = 0,
  x = 624,
  y = 448,
  width = 48,
  height = 80,
  pattern = "112",
}

tile{
  layer = 0,
  x = 608,
  y = 480,
  width = 16,
  height = 16,
  pattern = "983",
}

tile{
  layer = 0,
  x = 112,
  y = 608,
  width = 16,
  height = 16,
  pattern = "962",
}

tile{
  layer = 0,
  x = 112,
  y = 608,
  width = 16,
  height = 16,
  pattern = "924",
}

tile{
  layer = 0,
  x = 552,
  y = 600,
  width = 8,
  height = 8,
  pattern = "1340",
}

tile{
  layer = 0,
  x = 560,
  y = 608,
  width = 16,
  height = 16,
  pattern = "963",
}

tile{
  layer = 0,
  x = 608,
  y = 608,
  width = 16,
  height = 16,
  pattern = "962",
}

tile{
  layer = 0,
  x = 448,
  y = 608,
  width = 16,
  height = 16,
  pattern = "962",
}

tile{
  layer = 0,
  x = 856,
  y = 624,
  width = 40,
  height = 48,
  pattern = "112",
}

tile{
  layer = 0,
  x = 856,
  y = 664,
  width = 16,
  height = 8,
  pattern = "1072",
}

tile{
  layer = 0,
  x = 664,
  y = 464,
  width = 8,
  height = 64,
  pattern = "1340",
}

tile{
  layer = 0,
  x = 104,
  y = 48,
  width = 8,
  height = 24,
  pattern = "1340",
}

tile{
  layer = 0,
  x = 80,
  y = 72,
  width = 24,
  height = 8,
  pattern = "1340",
}

tile{
  layer = 0,
  x = 56,
  y = 96,
  width = 16,
  height = 160,
  pattern = "1340",
}

tile{
  layer = 0,
  x = 48,
  y = 96,
  width = 16,
  height = 160,
  pattern = "921",
}

tile{
  layer = 0,
  x = 72,
  y = 280,
  width = 8,
  height = 200,
  pattern = "1340",
}

tile{
  layer = 0,
  x = 56,
  y = 496,
  width = 16,
  height = 112,
  pattern = "1340",
}

tile{
